totim,ghb,in-out,percent-discrepancy,rcha,sfr,sto-ss,sto-sy,total,wel
4367.5,-1289011.1,-736.0481,-0.01,11205747.0,-6608624.0,546.3999,731951.75,-736.0,-4041347.0
4368.5,-1289195.2,-736.0663,-0.01,11206962.0,-6609611.5,549.12256,732589.6,-736.0,-4042029.8
4369.5,-1289379.5,-736.0926,-0.01,11208168.0,-6610595.5,551.61865,733262.8,-736.0,-4042744.0
4370.5,-1289564.5,-736.0959,-0.01,11209576.0,-6611582.0,552.9292,733700.0,-737.0,-4043418.8
4371.5,-1289749.5,-736.1513,-0.01,11210779.0,-6612565.5,555.69824,734360.06,-736.0,-4044116.5
4372.5,-1289934.6,-736.1793,-0.01,11212118.0,-6613547.5,556.89404,734831.75,-737.0,-4044760.8
4373.5,-1290119.6,-736.1891,-0.01,11213338.0,-6614524.0,560.11914,735566.4,-736.0,-4045556.5
4374.5,-1290304.1,-736.2317,-0.01,11214475.0,-6615493.5,563.03076,736372.1,-736.0,-4046349.2
4375.5,-1290488.8,-736.1866,-0.01,11215763.0,-6616461.0,565.083,736975.25,-736.0,-4047089.2
4376.5,-1290676.1,-736.1622,-0.01,11217732.0,-6617435.5,564.499,736917.1,-736.0,-4047838.0
4377.5,-1290863.1,-736.1766,-0.01,11219008.0,-6618403.0,566.7534,737544.5,-736.0,-4048589.5
4378.5,-1291049.8,-736.2087,-0.01,11220333.0,-6619369.0,568.86035,738124.5,-736.0,-4049344.2
4379.5,-1291239.6,-736.2014,-0.01,11222466.0,-6620345.5,567.4697,737922.25,-736.0,-4050106.2
4380.5,-1291429.5,-736.2192,-0.01,11223946.0,-6621320.0,569.0288,738360.0,-736.0,-4050862.0
4381.5,-1291620.8,-736.1651,-0.01,11225782.0,-6622299.5,569.1133,738467.25,-736.0,-4051634.8
4382.5,-1291814.4,-736.1478,-0.01,11227871.0,-6623284.5,567.9038,738335.5,-736.0,-4052412.0
4383.5,-1292009.8,-736.1438,-0.01,11229960.0,-6624274.0,566.9199,738209.5,-736.0,-4053189.2
