obsnme,obsval,weight,obgnme,oname,otype,usecol,time,i,j,totim,observed
oname:hdslay3_otype:arr_i:31_j:7,34.05509,0.0,hdslay3,hdslay3,arr,,,31,7,,
oname:hdslay3_otype:arr_i:31_j:8,34.03925,0.0,hdslay3,hdslay3,arr,,,31,8,,
oname:hdslay3_otype:arr_i:31_j:9,34.02379,0.0,hdslay3,hdslay3,arr,,,31,9,,
oname:hdslay3_otype:arr_i:32_j:0,1e+30,0.0,hdslay3,hdslay3,arr,,,32,0,,
oname:hdslay3_otype:arr_i:32_j:1,34.1667,0.0,hdslay3,hdslay3,arr,,,32,1,,
oname:hdslay3_otype:arr_i:32_j:10,33.98392,0.0,hdslay3,hdslay3,arr,,,32,10,,
oname:hdslay3_otype:arr_i:32_j:11,33.96803,0.0,hdslay3,hdslay3,arr,,,32,11,,
oname:hdslay3_otype:arr_i:32_j:12,33.95358,0.0,hdslay3,hdslay3,arr,,,32,12,,
oname:hdslay3_otype:arr_i:32_j:13,33.94309,0.0,hdslay3,hdslay3,arr,,,32,13,,
oname:hdslay3_otype:arr_i:32_j:14,33.93277,0.0,hdslay3,hdslay3,arr,,,32,14,,
oname:hdslay3_otype:arr_i:32_j:15,33.92078,0.0,hdslay3,hdslay3,arr,,,32,15,,
oname:hdslay3_otype:arr_i:32_j:16,33.93669,0.0,hdslay3,hdslay3,arr,,,32,16,,
oname:hdslay3_otype:arr_i:32_j:17,33.94958,0.0,hdslay3,hdslay3,arr,,,32,17,,
oname:hdslay3_otype:arr_i:32_j:18,33.95896,0.0,hdslay3,hdslay3,arr,,,32,18,,
oname:hdslay3_otype:arr_i:32_j:19,33.96426,0.0,hdslay3,hdslay3,arr,,,32,19,,
oname:hdslay3_otype:arr_i:32_j:2,34.14531,0.0,hdslay3,hdslay3,arr,,,32,2,,
oname:hdslay3_otype:arr_i:32_j:3,34.12209,0.0,hdslay3,hdslay3,arr,,,32,3,,
oname:hdslay3_otype:arr_i:32_j:4,34.09791,0.0,hdslay3,hdslay3,arr,,,32,4,,
oname:hdslay3_otype:arr_i:32_j:5,34.07437,0.0,hdslay3,hdslay3,arr,,,32,5,,
oname:hdslay3_otype:arr_i:32_j:6,34.05267,0.0,hdslay3,hdslay3,arr,,,32,6,,
oname:hdslay3_otype:arr_i:32_j:7,34.03379,0.0,hdslay3,hdslay3,arr,,,32,7,,
oname:hdslay3_otype:arr_i:32_j:8,34.01661,0.0,hdslay3,hdslay3,arr,,,32,8,,
oname:hdslay3_otype:arr_i:32_j:9,34.00014,0.0,hdslay3,hdslay3,arr,,,32,9,,
oname:hdslay3_otype:arr_i:33_j:0,1e+30,0.0,hdslay3,hdslay3,arr,,,33,0,,
oname:hdslay3_otype:arr_i:33_j:1,1e+30,0.0,hdslay3,hdslay3,arr,,,33,1,,
oname:hdslay3_otype:arr_i:33_j:10,33.95616,0.0,hdslay3,hdslay3,arr,,,33,10,,
oname:hdslay3_otype:arr_i:33_j:11,33.93814,0.0,hdslay3,hdslay3,arr,,,33,11,,
oname:hdslay3_otype:arr_i:33_j:12,33.92026,0.0,hdslay3,hdslay3,arr,,,33,12,,
oname:hdslay3_otype:arr_i:33_j:13,33.9155,0.0,hdslay3,hdslay3,arr,,,33,13,,
oname:hdslay3_otype:arr_i:33_j:14,33.90968,0.0,hdslay3,hdslay3,arr,,,33,14,,
oname:hdslay3_otype:arr_i:33_j:15,33.90093,0.0,hdslay3,hdslay3,arr,,,33,15,,
oname:hdslay3_otype:arr_i:33_j:16,33.91856,0.0,hdslay3,hdslay3,arr,,,33,16,,
oname:hdslay3_otype:arr_i:33_j:17,33.93299,0.0,hdslay3,hdslay3,arr,,,33,17,,
oname:hdslay3_otype:arr_i:33_j:18,33.94406,0.0,hdslay3,hdslay3,arr,,,33,18,,
oname:hdslay3_otype:arr_i:33_j:19,33.95151,0.0,hdslay3,hdslay3,arr,,,33,19,,
oname:hdslay3_otype:arr_i:33_j:2,34.12314,0.0,hdslay3,hdslay3,arr,,,33,2,,
oname:hdslay3_otype:arr_i:33_j:3,34.09743,0.0,hdslay3,hdslay3,arr,,,33,3,,
oname:hdslay3_otype:arr_i:33_j:4,34.07128,0.0,hdslay3,hdslay3,arr,,,33,4,,
oname:hdslay3_otype:arr_i:33_j:5,34.04774,0.0,hdslay3,hdslay3,arr,,,33,5,,
oname:hdslay3_otype:arr_i:33_j:6,34.02664,0.0,hdslay3,hdslay3,arr,,,33,6,,
oname:hdslay3_otype:arr_i:33_j:7,34.00775,0.0,hdslay3,hdslay3,arr,,,33,7,,
oname:hdslay3_otype:arr_i:33_j:8,33.99028,0.0,hdslay3,hdslay3,arr,,,33,8,,
oname:hdslay3_otype:arr_i:33_j:9,33.97335,0.0,hdslay3,hdslay3,arr,,,33,9,,
oname:hdslay3_otype:arr_i:34_j:0,1e+30,0.0,hdslay3,hdslay3,arr,,,34,0,,
oname:hdslay3_otype:arr_i:34_j:1,1e+30,0.0,hdslay3,hdslay3,arr,,,34,1,,
oname:hdslay3_otype:arr_i:34_j:10,33.92637,0.0,hdslay3,hdslay3,arr,,,34,10,,
oname:hdslay3_otype:arr_i:34_j:11,33.90508,0.0,hdslay3,hdslay3,arr,,,34,11,,
oname:hdslay3_otype:arr_i:34_j:12,33.87059,0.0,hdslay3,hdslay3,arr,,,34,12,,
oname:hdslay3_otype:arr_i:34_j:13,33.8854,0.0,hdslay3,hdslay3,arr,,,34,13,,
oname:hdslay3_otype:arr_i:34_j:14,33.88588,0.0,hdslay3,hdslay3,arr,,,34,14,,
oname:hdslay3_otype:arr_i:34_j:15,33.88048,0.0,hdslay3,hdslay3,arr,,,34,15,,
oname:hdslay3_otype:arr_i:34_j:16,33.89979,0.0,hdslay3,hdslay3,arr,,,34,16,,
oname:hdslay3_otype:arr_i:34_j:17,33.91576,0.0,hdslay3,hdslay3,arr,,,34,17,,
oname:hdslay3_otype:arr_i:34_j:18,33.92877,0.0,hdslay3,hdslay3,arr,,,34,18,,
oname:hdslay3_otype:arr_i:34_j:19,33.94217,0.0,hdslay3,hdslay3,arr,,,34,19,,
oname:hdslay3_otype:arr_i:34_j:2,1e+30,0.0,hdslay3,hdslay3,arr,,,34,2,,
oname:hdslay3_otype:arr_i:34_j:3,34.06992,0.0,hdslay3,hdslay3,arr,,,34,3,,
oname:hdslay3_otype:arr_i:34_j:4,34.03877,0.0,hdslay3,hdslay3,arr,,,34,4,,
oname:hdslay3_otype:arr_i:34_j:5,34.01538,0.0,hdslay3,hdslay3,arr,,,34,5,,
oname:hdslay3_otype:arr_i:34_j:6,33.99512,0.0,hdslay3,hdslay3,arr,,,34,6,,
oname:hdslay3_otype:arr_i:34_j:7,33.97702,0.0,hdslay3,hdslay3,arr,,,34,7,,
oname:hdslay3_otype:arr_i:34_j:8,33.96021,0.0,hdslay3,hdslay3,arr,,,34,8,,
oname:hdslay3_otype:arr_i:34_j:9,33.94377,0.0,hdslay3,hdslay3,arr,,,34,9,,
oname:hdslay3_otype:arr_i:35_j:0,1e+30,0.0,hdslay3,hdslay3,arr,,,35,0,,
oname:hdslay3_otype:arr_i:35_j:1,1e+30,0.0,hdslay3,hdslay3,arr,,,35,1,,
oname:hdslay3_otype:arr_i:35_j:10,33.8973,0.0,hdslay3,hdslay3,arr,,,35,10,,
oname:hdslay3_otype:arr_i:35_j:11,33.88202,0.0,hdslay3,hdslay3,arr,,,35,11,,
oname:hdslay3_otype:arr_i:35_j:12,33.86718,0.0,hdslay3,hdslay3,arr,,,35,12,,
oname:hdslay3_otype:arr_i:35_j:13,33.86592,0.0,hdslay3,hdslay3,arr,,,35,13,,
oname:hdslay3_otype:arr_i:35_j:14,33.86418,0.0,hdslay3,hdslay3,arr,,,35,14,,
oname:hdslay3_otype:arr_i:35_j:15,33.85999,0.0,hdslay3,hdslay3,arr,,,35,15,,
oname:hdslay3_otype:arr_i:35_j:16,33.88046,0.0,hdslay3,hdslay3,arr,,,35,16,,
oname:hdslay3_otype:arr_i:35_j:17,33.89741,0.0,hdslay3,hdslay3,arr,,,35,17,,
oname:hdslay3_otype:arr_i:35_j:18,33.90904,0.0,hdslay3,hdslay3,arr,,,35,18,,
oname:hdslay3_otype:arr_i:35_j:19,1e+30,0.0,hdslay3,hdslay3,arr,,,35,19,,
oname:hdslay3_otype:arr_i:35_j:2,1e+30,0.0,hdslay3,hdslay3,arr,,,35,2,,
oname:hdslay3_otype:arr_i:35_j:3,1e+30,0.0,hdslay3,hdslay3,arr,,,35,3,,
oname:hdslay3_otype:arr_i:35_j:4,33.99511,0.0,hdslay3,hdslay3,arr,,,35,4,,
oname:hdslay3_otype:arr_i:35_j:5,33.97639,0.0,hdslay3,hdslay3,arr,,,35,5,,
oname:hdslay3_otype:arr_i:35_j:6,33.95796,0.0,hdslay3,hdslay3,arr,,,35,6,,
oname:hdslay3_otype:arr_i:35_j:7,33.94151,0.0,hdslay3,hdslay3,arr,,,35,7,,
oname:hdslay3_otype:arr_i:35_j:8,33.9264,0.0,hdslay3,hdslay3,arr,,,35,8,,
oname:hdslay3_otype:arr_i:35_j:9,33.91191,0.0,hdslay3,hdslay3,arr,,,35,9,,
oname:hdslay3_otype:arr_i:36_j:0,1e+30,0.0,hdslay3,hdslay3,arr,,,36,0,,
oname:hdslay3_otype:arr_i:36_j:1,1e+30,0.0,hdslay3,hdslay3,arr,,,36,1,,
oname:hdslay3_otype:arr_i:36_j:10,33.86532,0.0,hdslay3,hdslay3,arr,,,36,10,,
oname:hdslay3_otype:arr_i:36_j:11,33.85484,0.0,hdslay3,hdslay3,arr,,,36,11,,
oname:hdslay3_otype:arr_i:36_j:12,33.84641,0.0,hdslay3,hdslay3,arr,,,36,12,,
oname:hdslay3_otype:arr_i:36_j:13,33.84296,0.0,hdslay3,hdslay3,arr,,,36,13,,
oname:hdslay3_otype:arr_i:36_j:14,33.84095,0.0,hdslay3,hdslay3,arr,,,36,14,,
oname:hdslay3_otype:arr_i:36_j:15,33.83843,0.0,hdslay3,hdslay3,arr,,,36,15,,
oname:hdslay3_otype:arr_i:36_j:16,33.86064,0.0,hdslay3,hdslay3,arr,,,36,16,,
oname:hdslay3_otype:arr_i:36_j:17,33.88024,0.0,hdslay3,hdslay3,arr,,,36,17,,
oname:hdslay3_otype:arr_i:36_j:18,33.89674,0.0,hdslay3,hdslay3,arr,,,36,18,,
oname:hdslay3_otype:arr_i:36_j:19,1e+30,0.0,hdslay3,hdslay3,arr,,,36,19,,
oname:hdslay3_otype:arr_i:36_j:2,1e+30,0.0,hdslay3,hdslay3,arr,,,36,2,,
oname:hdslay3_otype:arr_i:36_j:3,1e+30,0.0,hdslay3,hdslay3,arr,,,36,3,,
oname:hdslay3_otype:arr_i:36_j:4,33.96627,0.0,hdslay3,hdslay3,arr,,,36,4,,
oname:hdslay3_otype:arr_i:36_j:5,33.93334,0.0,hdslay3,hdslay3,arr,,,36,5,,
oname:hdslay3_otype:arr_i:36_j:6,33.91504,0.0,hdslay3,hdslay3,arr,,,36,6,,
oname:hdslay3_otype:arr_i:36_j:7,33.90092,0.0,hdslay3,hdslay3,arr,,,36,7,,
oname:hdslay3_otype:arr_i:36_j:8,33.88836,0.0,hdslay3,hdslay3,arr,,,36,8,,
oname:hdslay3_otype:arr_i:36_j:9,33.87657,0.0,hdslay3,hdslay3,arr,,,36,9,,
oname:hdslay3_otype:arr_i:37_j:0,1e+30,0.0,hdslay3,hdslay3,arr,,,37,0,,
oname:hdslay3_otype:arr_i:37_j:1,1e+30,0.0,hdslay3,hdslay3,arr,,,37,1,,
oname:hdslay3_otype:arr_i:37_j:10,33.82853,0.0,hdslay3,hdslay3,arr,,,37,10,,
oname:hdslay3_otype:arr_i:37_j:11,33.82152,0.0,hdslay3,hdslay3,arr,,,37,11,,
oname:hdslay3_otype:arr_i:37_j:12,33.8165,0.0,hdslay3,hdslay3,arr,,,37,12,,
oname:hdslay3_otype:arr_i:37_j:13,33.81431,0.0,hdslay3,hdslay3,arr,,,37,13,,
oname:hdslay3_otype:arr_i:37_j:14,33.81404,0.0,hdslay3,hdslay3,arr,,,37,14,,
oname:hdslay3_otype:arr_i:37_j:15,33.81455,0.0,hdslay3,hdslay3,arr,,,37,15,,
oname:hdslay3_otype:arr_i:37_j:16,33.83925,0.0,hdslay3,hdslay3,arr,,,37,16,,
oname:hdslay3_otype:arr_i:37_j:17,33.86193,0.0,hdslay3,hdslay3,arr,,,37,17,,
oname:hdslay3_otype:arr_i:37_j:18,1e+30,0.0,hdslay3,hdslay3,arr,,,37,18,,
oname:hdslay3_otype:arr_i:37_j:19,1e+30,0.0,hdslay3,hdslay3,arr,,,37,19,,
oname:hdslay3_otype:arr_i:37_j:2,1e+30,0.0,hdslay3,hdslay3,arr,,,37,2,,
oname:hdslay3_otype:arr_i:37_j:3,1e+30,0.0,hdslay3,hdslay3,arr,,,37,3,,
oname:hdslay3_otype:arr_i:37_j:4,1e+30,0.0,hdslay3,hdslay3,arr,,,37,4,,
oname:hdslay3_otype:arr_i:37_j:5,33.87169,0.0,hdslay3,hdslay3,arr,,,37,5,,
oname:hdslay3_otype:arr_i:37_j:6,33.86385,0.0,hdslay3,hdslay3,arr,,,37,6,,
oname:hdslay3_otype:arr_i:37_j:7,33.85467,0.0,hdslay3,hdslay3,arr,,,37,7,,
oname:hdslay3_otype:arr_i:37_j:8,33.8455,0.0,hdslay3,hdslay3,arr,,,37,8,,
oname:hdslay3_otype:arr_i:37_j:9,33.83668,0.0,hdslay3,hdslay3,arr,,,37,9,,
oname:hdslay3_otype:arr_i:38_j:0,1e+30,0.0,hdslay3,hdslay3,arr,,,38,0,,
oname:hdslay3_otype:arr_i:38_j:1,1e+30,0.0,hdslay3,hdslay3,arr,,,38,1,,
oname:hdslay3_otype:arr_i:38_j:10,33.78621,0.0,hdslay3,hdslay3,arr,,,38,10,,
oname:hdslay3_otype:arr_i:38_j:11,33.78186,0.0,hdslay3,hdslay3,arr,,,38,11,,
oname:hdslay3_otype:arr_i:38_j:12,33.77932,0.0,hdslay3,hdslay3,arr,,,38,12,,
oname:hdslay3_otype:arr_i:38_j:13,33.77921,0.0,hdslay3,hdslay3,arr,,,38,13,,
oname:hdslay3_otype:arr_i:38_j:14,33.78191,0.0,hdslay3,hdslay3,arr,,,38,14,,
oname:hdslay3_otype:arr_i:38_j:15,33.78743,0.0,hdslay3,hdslay3,arr,,,38,15,,
oname:hdslay3_otype:arr_i:38_j:16,33.81558,0.0,hdslay3,hdslay3,arr,,,38,16,,
oname:hdslay3_otype:arr_i:38_j:17,1e+30,0.0,hdslay3,hdslay3,arr,,,38,17,,
oname:hdslay3_otype:arr_i:38_j:18,1e+30,0.0,hdslay3,hdslay3,arr,,,38,18,,
oname:hdslay3_otype:arr_i:38_j:19,1e+30,0.0,hdslay3,hdslay3,arr,,,38,19,,
oname:hdslay3_otype:arr_i:38_j:2,1e+30,0.0,hdslay3,hdslay3,arr,,,38,2,,
oname:hdslay3_otype:arr_i:38_j:3,1e+30,0.0,hdslay3,hdslay3,arr,,,38,3,,
oname:hdslay3_otype:arr_i:38_j:4,1e+30,0.0,hdslay3,hdslay3,arr,,,38,4,,
oname:hdslay3_otype:arr_i:38_j:5,33.81322,0.0,hdslay3,hdslay3,arr,,,38,5,,
oname:hdslay3_otype:arr_i:38_j:6,33.80937,0.0,hdslay3,hdslay3,arr,,,38,6,,
oname:hdslay3_otype:arr_i:38_j:7,33.80378,0.0,hdslay3,hdslay3,arr,,,38,7,,
oname:hdslay3_otype:arr_i:38_j:8,33.79767,0.0,hdslay3,hdslay3,arr,,,38,8,,
oname:hdslay3_otype:arr_i:38_j:9,33.79164,0.0,hdslay3,hdslay3,arr,,,38,9,,
oname:hdslay3_otype:arr_i:39_j:0,1e+30,0.0,hdslay3,hdslay3,arr,,,39,0,,
oname:hdslay3_otype:arr_i:39_j:1,1e+30,0.0,hdslay3,hdslay3,arr,,,39,1,,
oname:hdslay3_otype:arr_i:39_j:10,33.7382,0.0,hdslay3,hdslay3,arr,,,39,10,,
oname:hdslay3_otype:arr_i:39_j:11,33.73601,0.0,hdslay3,hdslay3,arr,,,39,11,,
oname:hdslay3_otype:arr_i:39_j:12,33.73508,0.0,hdslay3,hdslay3,arr,,,39,12,,
oname:hdslay3_otype:arr_i:39_j:13,33.73656,0.0,hdslay3,hdslay3,arr,,,39,13,,
oname:hdslay3_otype:arr_i:39_j:14,33.74234,0.0,hdslay3,hdslay3,arr,,,39,14,,
oname:hdslay3_otype:arr_i:39_j:15,33.7568,0.0,hdslay3,hdslay3,arr,,,39,15,,
oname:hdslay3_otype:arr_i:39_j:16,1e+30,0.0,hdslay3,hdslay3,arr,,,39,16,,
oname:hdslay3_otype:arr_i:39_j:17,1e+30,0.0,hdslay3,hdslay3,arr,,,39,17,,
oname:hdslay3_otype:arr_i:39_j:18,1e+30,0.0,hdslay3,hdslay3,arr,,,39,18,,
oname:hdslay3_otype:arr_i:39_j:19,1e+30,0.0,hdslay3,hdslay3,arr,,,39,19,,
oname:hdslay3_otype:arr_i:39_j:2,1e+30,0.0,hdslay3,hdslay3,arr,,,39,2,,
oname:hdslay3_otype:arr_i:39_j:3,1e+30,0.0,hdslay3,hdslay3,arr,,,39,3,,
oname:hdslay3_otype:arr_i:39_j:4,1e+30,0.0,hdslay3,hdslay3,arr,,,39,4,,
oname:hdslay3_otype:arr_i:39_j:5,33.7537,0.0,hdslay3,hdslay3,arr,,,39,5,,
oname:hdslay3_otype:arr_i:39_j:6,33.75169,0.0,hdslay3,hdslay3,arr,,,39,6,,
oname:hdslay3_otype:arr_i:39_j:7,33.74842,0.0,hdslay3,hdslay3,arr,,,39,7,,
oname:hdslay3_otype:arr_i:39_j:8,33.74468,0.0,hdslay3,hdslay3,arr,,,39,8,,
oname:hdslay3_otype:arr_i:39_j:9,33.74119,0.0,hdslay3,hdslay3,arr,,,39,9,,
oname:hdslay3_otype:arr_i:3_j:0,34.77612,0.0,hdslay3,hdslay3,arr,,,3,0,,
oname:hdslay3_otype:arr_i:3_j:1,34.76984,0.0,hdslay3,hdslay3,arr,,,3,1,,
oname:hdslay3_otype:arr_i:3_j:10,34.52017,0.0,hdslay3,hdslay3,arr,,,3,10,,
oname:hdslay3_otype:arr_i:3_j:11,34.48611,0.0,hdslay3,hdslay3,arr,,,3,11,,
oname:hdslay3_otype:arr_i:3_j:12,34.45105,0.0,hdslay3,hdslay3,arr,,,3,12,,
oname:hdslay3_otype:arr_i:3_j:13,34.41477,0.0,hdslay3,hdslay3,arr,,,3,13,,
oname:hdslay3_otype:arr_i:3_j:14,34.37684,0.0,hdslay3,hdslay3,arr,,,3,14,,
oname:hdslay3_otype:arr_i:3_j:15,34.33713,0.0,hdslay3,hdslay3,arr,,,3,15,,
oname:hdslay3_otype:arr_i:3_j:16,34.34366,0.0,hdslay3,hdslay3,arr,,,3,16,,
oname:hdslay3_otype:arr_i:3_j:17,34.34883,0.0,hdslay3,hdslay3,arr,,,3,17,,
oname:hdslay3_otype:arr_i:3_j:18,34.35227,0.0,hdslay3,hdslay3,arr,,,3,18,,
oname:hdslay3_otype:arr_i:3_j:19,34.35399,0.0,hdslay3,hdslay3,arr,,,3,19,,
oname:hdslay3_otype:arr_i:3_j:2,34.75743,0.0,hdslay3,hdslay3,arr,,,3,2,,
oname:hdslay3_otype:arr_i:3_j:3,34.73922,0.0,hdslay3,hdslay3,arr,,,3,3,,
oname:hdslay3_otype:arr_i:3_j:4,34.71577,0.0,hdslay3,hdslay3,arr,,,3,4,,
oname:hdslay3_otype:arr_i:3_j:5,34.68796,0.0,hdslay3,hdslay3,arr,,,3,5,,
oname:hdslay3_otype:arr_i:3_j:6,34.65685,0.0,hdslay3,hdslay3,arr,,,3,6,,
oname:hdslay3_otype:arr_i:3_j:7,34.62355,0.0,hdslay3,hdslay3,arr,,,3,7,,
oname:hdslay3_otype:arr_i:3_j:8,34.58912,0.0,hdslay3,hdslay3,arr,,,3,8,,
oname:hdslay3_otype:arr_i:3_j:9,34.55439,0.0,hdslay3,hdslay3,arr,,,3,9,,
oname:hdslay3_otype:arr_i:4_j:0,34.77927,0.0,hdslay3,hdslay3,arr,,,4,0,,
oname:hdslay3_otype:arr_i:4_j:1,34.77268,0.0,hdslay3,hdslay3,arr,,,4,1,,
oname:hdslay3_otype:arr_i:4_j:10,34.50699,0.0,hdslay3,hdslay3,arr,,,4,10,,
oname:hdslay3_otype:arr_i:4_j:11,34.47244,0.0,hdslay3,hdslay3,arr,,,4,11,,
oname:hdslay3_otype:arr_i:4_j:12,34.43737,0.0,hdslay3,hdslay3,arr,,,4,12,,
oname:hdslay3_otype:arr_i:4_j:13,34.40125,0.0,hdslay3,hdslay3,arr,,,4,13,,
oname:hdslay3_otype:arr_i:4_j:14,34.36366,0.0,hdslay3,hdslay3,arr,,,4,14,,
oname:hdslay3_otype:arr_i:4_j:15,34.32449,0.0,hdslay3,hdslay3,arr,,,4,15,,
oname:hdslay3_otype:arr_i:4_j:16,34.33091,0.0,hdslay3,hdslay3,arr,,,4,16,,
oname:hdslay3_otype:arr_i:4_j:17,34.33622,0.0,hdslay3,hdslay3,arr,,,4,17,,
oname:hdslay3_otype:arr_i:4_j:18,34.33989,0.0,hdslay3,hdslay3,arr,,,4,18,,
oname:hdslay3_otype:arr_i:4_j:19,34.34177,0.0,hdslay3,hdslay3,arr,,,4,19,,
oname:hdslay3_otype:arr_i:4_j:2,34.75954,0.0,hdslay3,hdslay3,arr,,,4,2,,
oname:hdslay3_otype:arr_i:4_j:3,34.73998,0.0,hdslay3,hdslay3,arr,,,4,3,,
oname:hdslay3_otype:arr_i:4_j:4,34.71449,0.0,hdslay3,hdslay3,arr,,,4,4,,
oname:hdslay3_otype:arr_i:4_j:5,34.68421,0.0,hdslay3,hdslay3,arr,,,4,5,,
oname:hdslay3_otype:arr_i:4_j:6,34.65041,0.0,hdslay3,hdslay3,arr,,,4,6,,
oname:hdslay3_otype:arr_i:4_j:7,34.61454,0.0,hdslay3,hdslay3,arr,,,4,7,,
oname:hdslay3_otype:arr_i:4_j:8,34.57817,0.0,hdslay3,hdslay3,arr,,,4,8,,
oname:hdslay3_otype:arr_i:4_j:9,34.5421,0.0,hdslay3,hdslay3,arr,,,4,9,,
oname:hdslay3_otype:arr_i:5_j:0,34.78365,0.0,hdslay3,hdslay3,arr,,,5,0,,
oname:hdslay3_otype:arr_i:5_j:1,34.77687,0.0,hdslay3,hdslay3,arr,,,5,1,,
oname:hdslay3_otype:arr_i:5_j:10,34.48994,0.0,hdslay3,hdslay3,arr,,,5,10,,
oname:hdslay3_otype:arr_i:5_j:11,34.45513,0.0,hdslay3,hdslay3,arr,,,5,11,,
oname:hdslay3_otype:arr_i:5_j:12,34.42018,0.0,hdslay3,hdslay3,arr,,,5,12,,
oname:hdslay3_otype:arr_i:5_j:13,34.38442,0.0,hdslay3,hdslay3,arr,,,5,13,,
oname:hdslay3_otype:arr_i:5_j:14,34.34738,0.0,hdslay3,hdslay3,arr,,,5,14,,
oname:hdslay3_otype:arr_i:5_j:15,34.3091,0.0,hdslay3,hdslay3,arr,,,5,15,,
oname:hdslay3_otype:arr_i:5_j:16,34.31533,0.0,hdslay3,hdslay3,arr,,,5,16,,
oname:hdslay3_otype:arr_i:5_j:17,34.32084,0.0,hdslay3,hdslay3,arr,,,5,17,,
oname:hdslay3_otype:arr_i:5_j:18,34.32491,0.0,hdslay3,hdslay3,arr,,,5,18,,
oname:hdslay3_otype:arr_i:5_j:19,34.32707,0.0,hdslay3,hdslay3,arr,,,5,19,,
oname:hdslay3_otype:arr_i:5_j:2,34.7631,0.0,hdslay3,hdslay3,arr,,,5,2,,
oname:hdslay3_otype:arr_i:5_j:3,34.742,0.0,hdslay3,hdslay3,arr,,,5,3,,
oname:hdslay3_otype:arr_i:5_j:4,34.71365,0.0,hdslay3,hdslay3,arr,,,5,4,,
oname:hdslay3_otype:arr_i:5_j:5,34.6799,0.0,hdslay3,hdslay3,arr,,,5,5,,
oname:hdslay3_otype:arr_i:5_j:6,34.64218,0.0,hdslay3,hdslay3,arr,,,5,6,,
oname:hdslay3_otype:arr_i:5_j:7,34.60224,0.0,hdslay3,hdslay3,arr,,,5,7,,
oname:hdslay3_otype:arr_i:5_j:8,34.56306,0.0,hdslay3,hdslay3,arr,,,5,8,,
oname:hdslay3_otype:arr_i:5_j:9,34.52562,0.0,hdslay3,hdslay3,arr,,,5,9,,
oname:hdslay3_otype:arr_i:6_j:0,34.78935,0.0,hdslay3,hdslay3,arr,,,6,0,,
oname:hdslay3_otype:arr_i:6_j:1,34.78275,0.0,hdslay3,hdslay3,arr,,,6,1,,
oname:hdslay3_otype:arr_i:6_j:10,34.46864,0.0,hdslay3,hdslay3,arr,,,6,10,,
oname:hdslay3_otype:arr_i:6_j:11,34.43416,0.0,hdslay3,hdslay3,arr,,,6,11,,
oname:hdslay3_otype:arr_i:6_j:12,34.39969,0.0,hdslay3,hdslay3,arr,,,6,12,,
oname:hdslay3_otype:arr_i:6_j:13,34.3645,0.0,hdslay3,hdslay3,arr,,,6,13,,
oname:hdslay3_otype:arr_i:6_j:14,34.32819,0.0,hdslay3,hdslay3,arr,,,6,14,,
oname:hdslay3_otype:arr_i:6_j:15,34.29086,0.0,hdslay3,hdslay3,arr,,,6,15,,
oname:hdslay3_otype:arr_i:6_j:16,34.2967,0.0,hdslay3,hdslay3,arr,,,6,16,,
oname:hdslay3_otype:arr_i:6_j:17,34.30279,0.0,hdslay3,hdslay3,arr,,,6,17,,
oname:hdslay3_otype:arr_i:6_j:18,34.30767,0.0,hdslay3,hdslay3,arr,,,6,18,,
oname:hdslay3_otype:arr_i:6_j:19,34.31035,0.0,hdslay3,hdslay3,arr,,,6,19,,
oname:hdslay3_otype:arr_i:6_j:2,34.76898,0.0,hdslay3,hdslay3,arr,,,6,2,,
oname:hdslay3_otype:arr_i:6_j:3,34.74665,0.0,hdslay3,hdslay3,arr,,,6,3,,
oname:hdslay3_otype:arr_i:6_j:4,34.71394,0.0,hdslay3,hdslay3,arr,,,6,4,,
oname:hdslay3_otype:arr_i:6_j:5,34.67562,0.0,hdslay3,hdslay3,arr,,,6,5,,
oname:hdslay3_otype:arr_i:6_j:6,34.63245,0.0,hdslay3,hdslay3,arr,,,6,6,,
oname:hdslay3_otype:arr_i:6_j:7,34.58558,0.0,hdslay3,hdslay3,arr,,,6,7,,
oname:hdslay3_otype:arr_i:6_j:8,34.54277,0.0,hdslay3,hdslay3,arr,,,6,8,,
oname:hdslay3_otype:arr_i:6_j:9,34.50431,0.0,hdslay3,hdslay3,arr,,,6,9,,
oname:hdslay3_otype:arr_i:7_j:0,34.79604,0.0,hdslay3,hdslay3,arr,,,7,0,,
oname:hdslay3_otype:arr_i:7_j:1,34.79041,0.0,hdslay3,hdslay3,arr,,,7,1,,
oname:hdslay3_otype:arr_i:7_j:10,34.44292,0.0,hdslay3,hdslay3,arr,,,7,10,,
oname:hdslay3_otype:arr_i:7_j:11,34.40971,0.0,hdslay3,hdslay3,arr,,,7,11,,
oname:hdslay3_otype:arr_i:7_j:12,34.3762,0.0,hdslay3,hdslay3,arr,,,7,12,,
oname:hdslay3_otype:arr_i:7_j:13,34.34182,0.0,hdslay3,hdslay3,arr,,,7,13,,
oname:hdslay3_otype:arr_i:7_j:14,34.30628,0.0,hdslay3,hdslay3,arr,,,7,14,,
oname:hdslay3_otype:arr_i:7_j:15,34.26959,0.0,hdslay3,hdslay3,arr,,,7,15,,
oname:hdslay3_otype:arr_i:7_j:16,34.27432,0.0,hdslay3,hdslay3,arr,,,7,16,,
oname:hdslay3_otype:arr_i:7_j:17,34.28207,0.0,hdslay3,hdslay3,arr,,,7,17,,
